baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
gene947:LOC106603322	21.3358407723583	1.87297344259853	0.697057928048772	2.68696957201451	0.00721035207695529	0.0158898506191588	LOC106603322
gene956:LOC106603227	8.26044913712835	3.58050108119881	1.04479787311252	3.42697968032062	0.000610334739174342	0.00170546159904702	gng2
gene961:LOC100195493	9337.60254057622	3.0346806329478	0.262492327124935	11.5610260543098	6.49282950851985e-31	3.71382253934694e-29	catb
gene962:LOC106603195	22.0383934861244	-4.73662089522789	1.09135784110458	-4.3401171612364	1.42406768260229e-05	5.4544338872992e-05	LOC106603195
gene964:LOC106603155	181.991724168723	-1.72010557160399	0.502681858062065	-3.4218572721827	0.00062194953016564	0.00173560295422257	gcfc2
gene970:LOC106603089	228.897562332323	2.74772983018875	0.280321320237174	9.80207223576128	1.10299228643187e-22	3.09122279472497e-21	ston2
gene972:LOC106603085	17.7533074509473	-6.42143051218349	1.55440597037512	-4.1311154451072	3.61007214464134e-05	0.000128712450717146	dio2
gene974:LOC106603018	43.8976361779063	1.01002523484361	0.345994582420528	2.91919378557209	0.00350937989757944	0.0083327184281173	adck1
gene981:LOC106602991	150.767443517092	1.50985853978154	0.373139323665333	4.04636671619131	5.2018720535376e-05	0.000179871001257311	ptger2a
gene983:LOC106602981	210.86113874701	3.29841503716573	0.603783834050225	5.46290717166064	4.68399567772803e-08	2.62044776304239e-07	gpr137c
gene985:LOC106602973	115.138698867216	-4.81499470760237	0.438822714453674	-10.9725284243705	5.18031778035749e-28	2.32070327677908e-26	gch1
gene986:LOC106602944	236.147971904736	1.02804734159979	0.346267104088903	2.96894313511179	0.00298825890263712	0.00720437769945617	wdhd1
gene1008:LOC106604247	2151.11610360126	3.26839217335548	0.440594952308513	7.41813349479068	1.18782347461643e-13	1.35146584783521e-12	LOC106604247
gene1012:LOC106604288	27.8003213211367	-2.57402675099632	0.701476435265723	-3.66944151163291	0.000243080943482332	0.00073799525345081	mapk8a
gene1040:LOC106604487	246.712774254974	2.46790424972269	0.281745296085505	8.7593449970988	1.96388190067979e-18	3.73953190211857e-17	LOC106604487
gene1052:LOC106604566	32.4163331667361	-2.53927977959614	0.788298212126358	-3.2212172253273	0.00127647358085565	0.00333442217422302	ret
gene1055:LOC100286615	107.505940876385	1.53730744915924	0.417777908377205	3.67972412694264	0.000233486403422849	0.000711294802287859	phs
gene1056:LOC106604578	190.034339754164	2.04057255672241	0.310023129959419	6.58200101711609	4.64158411487035e-11	3.87917979728398e-10	sgpl1
gene1059:LOC106604619	1071.98050419931	2.5197301690957	0.204034797298348	12.349511958057	4.90078202216987e-35	3.95064963946513e-33	pik3ap1
gene1060:LOC106604631	120.741780436596	-1.42134139542723	0.270462213508915	-5.25523095070131	1.47838832303638e-07	7.70658173083255e-07	fam204a
gene1061:LOC106604674	499.407368638321	1.28068230498642	0.205380731550921	6.23564973849018	4.49906757561465e-10	3.30536153909016e-09	rab11fip2
gene1068:LOC100195485	121.843080431703	-2.67803011734799	0.439049526153393	-6.09960826244543	1.06328724057555e-09	7.41974732466308e-09	abhd12
gene1069:LOC106605283	9.56576335695592	3.97498972318882	1.12397544212213	3.53654499397587	0.000405397439731313	0.00117638222646716	LOC106605283
gene1070:LOC106604759	62.2331490845276	3.64749507674601	0.744763305103536	4.89752254407719	9.70525026055051e-07	4.49323380238772e-06	LOC106604759
gene1086:LOC100195005	435.489218352957	-1.69470090330935	0.195345931981971	-8.67538364436357	4.12158621782537e-18	7.55873152435311e-17	marh5
gene1089:LOC106604905	239.041642284917	-1.08700598116221	0.289777040096864	-3.75118049655989	0.000176003934526356	0.000549080178538767	LOC106604905
gene1090:LOC100306798	415.733662841088	1.0055316353759	0.444551720727162	2.26190022103869	0.0237035687208221	0.0455272250401689	blnk
gene1091:LOC106605322	49.5886738734026	3.75284259863537	0.392998367292744	9.5492574803495	1.30629151152368e-21	3.32441559606586e-20	dntt
gene1098:LOC106604960	10.0049317092676	-4.11784851893039	1.83643183426603	-2.24230948412859	0.0249413772199998	0.0476065069775876	LOC106604960
gene1102:LOC106605012	212.041936793454	1.10256580479519	0.320535173366173	3.43976541861646	0.000582218586782851	0.00163499282151107	INPP5A
gene1103:LOC106605019	62.5599026633314	-1.29871885305542	0.438987418404642	-2.95844208422919	0.00309198337530555	0.00743307129129861	csad
gene1112:LOC100306744	295.807375892131	2.5639927840712	0.306935795820273	8.35351503143857	6.6260975690473e-17	1.06245672660413e-15	rhoq
gene1117:LOC106605097	22.687211704851	3.59619433672472	0.671082574532845	5.35879558372993	8.3778580838879e-08	4.52145465800115e-07	ttc7a
gene1118:LOC106605143	6846.21769277367	1.4658461785917	0.299106753020416	4.9007458500666	9.54734995554119e-07	4.42641633347204e-06	CALM
gene1121:LOC100196431	71.6770399064799	-4.28599659166847	0.627389398178697	-6.83147755462662	8.4044442903721e-12	7.68979135679416e-11	tacd2
gene1126:LOC106605202	524.303431616048	3.49488474024264	0.511516312842641	6.83240133793696	8.35048362613401e-12	7.6428022782798e-11	LOC106605202
gene1131:LOC106605231	85.6765611674575	-2.16567551756868	0.270578321554563	-8.00387667839074	1.20562134926017e-15	1.69427908291864e-14	eml4
gene1135:LOC100136583	32.9411719763922	-4.61378872741172	1.10965396428769	-4.15786260933463	3.21239118789191e-05	0.000115558654684703	LOC100136583
gene1141:LOC106605787	146.067944825695	3.16506063142795	0.574855928858101	5.50583280529968	3.67427120931836e-08	2.08739864656396e-07	qkib
gene1145:LOC106605833	84.7936292869101	-1.36876685379299	0.270723292729053	-5.05596263991545	4.28225166207226e-07	2.09283994870397e-06	LOC106605833
gene1157:LOC106605956	56.5281465898174	-1.2228158282003	0.501410436924286	-2.43875224397243	0.0147380688565853	0.0299466210413949	SYNDIG1
gene1165:LOC106605994	21.6074216395399	-1.84687051432274	0.510019073782792	-3.62117930340246	0.000293263170940027	0.000874869990330746	ninl
gene1168:LOC106606039	75.4983410356542	-8.00442220559204	1.50855954815729	-5.30600347554689	1.12054821667674e-07	5.94794615085845e-07	elovl6l
gene1172:LOC106606089	444.969874011813	1.26139511888213	0.423385012567788	2.97930980417066	0.00288898520194947	0.00698742934230161	DHE3
gene1174:LOC106606097	202.48793223422	2.95928396368377	0.453010170946848	6.53248901122571	6.46855444977354e-11	5.29890545001968e-10	LOC106606097
gene1176:LOC106606107	25.7105023934407	4.51814833555994	0.569656467629259	7.93135616341395	2.16765561263733e-15	2.9611507747494e-14	mmrn2a
gene1177:LOC106606127	105.870895927605	-6.55530457199339	0.513707457190342	-12.7607736275561	2.71491282370289e-37	2.5864833436985e-35	bmpr1aa
gene1182:LOC106606172	17.1023333774574	-5.62961468005603	1.25479397459366	-4.4864852669372	7.24077218498692e-06	2.91608534482667e-05	usp54a
gene1183:LOC106606210	10.0478753637291	-1.72373181946966	0.743664439334353	-2.31788926335184	0.0204553401106659	0.0400574642863901	LOC106606210
gene1189:LOC106606239	48.2306418418721	-1.01790136346481	0.308399016475033	-3.30059860468853	0.000964788044768517	0.0025826133719061	cep68
gene1209:LOC100136392	705.894284615854	1.69871594160667	0.294767326815209	5.76290445742518	8.26786038875854e-09	5.13773459100681e-08	VATB2
gene1212:LOC106606532	25.4326606496006	-5.01264232915231	0.828917564552926	-6.04721451626599	1.47371481854238e-09	1.00988355722767e-08	slc18a2
gene1214:LOC106606565	234.371792072821	-2.17139553424563	0.413545445922983	-5.25068177065604	1.51537282551306e-07	7.87493605491192e-07	edaradd
gene1222:LOC100380761	23.8575655789302	-1.65664199372946	0.405297463119004	-4.08747190515485	4.36099468631688e-05	0.000152903174908109	ltbp1
gene1227:LOC106606739	3138.46225757249	1.77651884990693	0.176435441631374	10.0689455218334	7.57862332674349e-24	2.37839084787844e-22	degs1
gene1228:LOC106606749	818.018435693357	1.19003012725029	0.14523107537742	8.19404610313388	2.52588242887025e-16	3.79009385681224e-15	fbxo28
gene1231:LOC106606765	54.7484723825245	-8.06227368393884	1.08196058272098	-7.45154103827272	9.22561851805451e-14	1.062847758835e-12	LOC106606765
gene1232:LOC106606775	24.3871511830725	-2.62286926879467	0.732087271438582	-3.58272759426705	0.000340025140308568	0.00100274951679139	si:dkey-191g9.5
gene1236:LOC106606834	108.340739456627	-1.07974298836288	0.31679433977475	-3.40834053137001	0.000653592747377928	0.00181493063180756	ndst2a
gene1237:LOC106606853	90.5802088020755	1.47379153976338	0.367054107882274	4.01518879128326	5.93982289717772e-05	0.000202995834232338	camk2g2
gene1240:LOC106606998	321.425554622808	2.18106228262267	0.431935823429833	5.0495054225966	4.42955364549864e-07	2.15907628936656e-06	cgas
gene1243:LOC106607022	251.852981923661	4.06749479514263	0.618633285720747	6.57496919261908	4.86632426229272e-11	4.0543030331759e-10	rin2
gene1244:LOC106607043	41.0567290280777	1.47307164297761	0.465208407441058	3.16647682934288	0.0015429763798878	0.00396336526939445	LOC106607043
gene1251:LOC106607083	159.852962197382	2.24314059940147	0.320544970897448	6.99789671671099	2.59833513332708e-12	2.52794919818357e-11	bcl11aa
gene1258:LOC106607150	26.0094952629925	-2.54872233661432	1.04904959535127	-2.42955371024275	0.0151174248367927	0.0306262494467005	tp53bp2a
gene1264:LOC100195610	716.608859451327	4.25415222737096	0.327764775955917	12.9792843509918	1.60372015523773e-38	1.67466051655305e-36	plek
gene1272:LOC100196443	4030.09484560895	1.24121070254728	0.329210200957851	3.77026805043077	0.000163072302611403	0.000512590313393293	gsto1
gene1274:LOC106607228	11.2623093742156	4.00269004991143	0.899271281268827	4.45103733799197	8.54564803067794e-06	3.40191222580631e-05	LOC106607228
gene1286:LOC106607391	46.7020877179199	-8.29117412565377	0.92722332797657	-8.94193866298333	3.82401834156402e-19	7.74918302462108e-18	ptpreb
gene1291:LOC106607406	55.741502303351	-9.028288653682	1.05274096545188	-8.5759830290319	9.82440345224032e-18	1.74037859069336e-16	adam12
gene1301:LOC106607475	157.162622237964	-1.0032755796841	0.265572252324053	-3.77778766759073	0.000158227690345903	0.000498697649604707	fam53b
gene1306:LOC106607506	20.1987067245496	-8.04421993974088	1.39971845776471	-5.74702712185932	9.08261654180075e-09	5.61430834603032e-08	hmx3
gene1308:LOC106607512	2677.58512620954	-10.0968100316983	0.601868938186867	-16.7757619492958	3.67119641952834e-63	2.29199822421745e-60	LOC106607512
gene1309:LOC106607536	105.277752144339	-1.14171596311455	0.300723611347483	-3.79656242487493	0.000146716429782157	0.00046501406341519	htra1a
gene1336:LOC106607745	402.818606500766	1.49455715177118	0.416489628983244	3.58846186739337	0.000332634632983601	0.000982831339808458	ank3a
gene1337:LOC106607826	346.908240823214	2.30147522924616	0.373840213485366	6.15630728377021	7.44606843820961e-10	5.31347242661441e-09	cdk1
gene1338:LOC106607837	285.540477916837	-2.39337820653661	0.339711269102962	-7.04533062107871	1.85021653807687e-12	1.83663409596717e-11	LOC106607837
gene1340:LOC106607859	243.365032519888	1.28987377533212	0.248241271836863	5.1960488511346	2.03568785479466e-07	1.04046662120257e-06	adob
gene1342:LOC106607864	333.572460444367	1.90007342192233	0.38009157249164	4.9989885581168	5.76318221530372e-07	2.76457504893995e-06	kif11
gene1355:LOC106608805	13.231905238201	-3.55512350638942	0.972033896386854	-3.65740692747872	0.000254779727312653	0.000770279856704796	si:ch1073-126c3.2
gene1356:LOC106607942	84.1120303199095	-8.24684230108809	0.786880474850004	-10.4804256360029	1.06264404657401e-25	3.99488720317903e-24	LOC106607942
gene1359:LOC106607969	11.0232795023093	-4.96871237412319	1.05279607493396	-4.71953922741864	2.3637946119661e-06	1.02726340786317e-05	CC104
gene1366:LOC106608004	154.104103171975	-2.58923994002138	0.437303164799939	-5.92092659838382	3.20132729911008e-09	2.10148874581179e-08	LOC106608004
gene1367:LOC106608059	172.095995901586	-2.80719085229711	0.354400068406399	-7.92096588728091	2.35672596991281e-15	3.20006525382469e-14	SPTBN1
gene1373:LOC106608097	46.181620669632	2.79117199378843	0.763458077100688	3.65595974095683	0.000256221566979105	0.000774205482428984	LOC106608097
gene1376:LOC106608135	252.686424203444	1.18643185471648	0.336052161815435	3.53049909962516	0.000414776427222575	0.0012013409045496	LOC106608135
gene1380:LOC100196543	432.75823050308	-5.25777123915043	0.430158437695324	-12.2228713385705	2.34647923034067e-34	1.78838285859445e-32	slc29a1a
gene1382:LOC100194990	164.237349752925	1.19281300885626	0.34367063101578	3.47080285950152	0.000518904810195678	0.0014706921458857	hnrll
gene1387:LOC106608212	10.0205102083571	-5.18317381145086	1.268698395873	-4.08542631433242	4.39959615577901e-05	0.000154182909350321	morn2
gene1399:LOC106608436	152.56884204374	-1.01489481569875	0.304185439670888	-3.33643456700891	0.000848604020220576	0.00230092291307821	ppa1b
gene1400:LOC106608462	668.859986986437	-1.47236363373037	0.239102662970572	-6.15787216854036	7.37288284500593e-10	5.266370528749e-09	eif4ebp2
gene1401:LOC106608453	31.6081731417605	2.55407748335985	0.795193598632729	3.21189391835067	0.00131863056190482	0.00343415075689829	sar1ab
gene1411:LOC106605736	11.6822239319953	-3.80097997400332	0.901610114254706	-4.21576900470477	2.48928463770789e-05	9.13838097388496e-05	LOC106605736
gene1426:LOC106609185	84.2925679871297	-4.36482705414984	0.795796484410857	-5.48485340115721	4.13812439325285e-08	2.33240461143332e-07	flrt3
gene1434:LOC106609148	9.39821626675994	-4.76227090302751	1.02123912540069	-4.66322801837327	3.11287511676374e-06	1.3249360973484e-05	LOC106609148
gene1449:LOC106609006	115.598347907109	-1.06407259077715	0.316305495889453	-3.36406608359734	0.000768031507780165	0.00210266360634385	eef2k
gene1451:LOC106608997	74.8539807879366	-1.95171526900523	0.477485359229635	-4.08748714757262	4.36070826271012e-05	0.000152903174908109	tha1
gene1452:LOC106608977	1018.81502670158	-1.10037007532597	0.326116406296338	-3.37416350137894	0.000740403766618208	0.00203328663770501	mrtfab
gene1456:LOC106608935	203.663502082425	-4.17069262095841	0.534646162721012	-7.80084645091665	6.14932989430493e-15	7.96292087769592e-14	LOC106608935
gene1470:LOC106609366	13.5408432589461	-3.28253530874745	0.633568658531282	-5.1810253940858	2.20669444575594e-07	1.12307020488753e-06	kctd17
gene1475:LOC106609444	1395.48164439676	2.40644720293893	0.259766937204859	9.26387025551731	1.97153326810901e-20	4.49849927574825e-19	sh3bp1
gene1479:LOC106609470	55.6231403437374	-1.61099902851955	0.58826208197542	-2.73857363559744	0.00617063402419014	0.0138178444093601	csnk1e
gene1480:LOC106609488	40.4476586944984	-2.83709105683845	0.605116493013823	-4.68850393204146	2.75209628544724e-06	1.18408740914778e-05	tmem184ba
gene1487:LOC106609547	185.439032853311	1.00788496808728	0.304977709069841	3.30478240905295	0.000950501619163719	0.00254801470958533	LOC106609547
gene1490:LOC106609573	92.7980857350701	-1.98392599170276	0.271464195727691	-7.30824183419336	2.70660352647793e-13	2.94693385073996e-12	mrtfba
gene1492:LOC106609588	340.192235887871	-1.20416974902577	0.23457029726216	-5.1335133351516	2.84382871154479e-07	1.42157522798738e-06	LOC106609588
gene1493:LOC106609599	39.0907895004975	-8.99816761383859	1.03866712194717	-8.66318710172505	4.58754537770457e-18	8.37662377212104e-17	foxj1b
gene1500:LOC106609288	38.0914624736591	-1.11700636756725	0.374587726370747	-2.98196200497422	0.00286407541375164	0.00693404000542198	LOC106609288
gene1507:LOC106609735	22.4361191430739	-3.25483825035556	1.09903223011953	-2.96154940788367	0.00306095378004154	0.00736873958222651	meiob
gene1513:LOC100380542	434.067841620089	-1.30233596713326	0.170827694708056	-7.62368168322439	2.46540888247906e-14	3.01678452204266e-13	cq039
gene1515:LOC106609750	1021.53858391152	-2.02851860297492	0.206056330806694	-9.84448570462959	7.24086028769609e-23	2.06280158662006e-21	tom1l2
gene1518:LOC106609787	26.8442567325255	-5.56942471528207	0.669977380454941	-8.31285484817445	9.3426768463573e-17	1.47309063246997e-15	fam20cb
gene1523:LOC106609807	50.4744563476031	-8.40098104914247	1.05802708873168	-7.94023247477837	2.01802662095416e-15	2.76576156649499e-14	baiap2l1a
gene1525:LOC106609842	301.787326470218	2.07222456395998	0.445875869475554	4.64753691738771	3.35921988297443e-06	1.42215537478169e-05	bhlha15
gene1546:LOC106610005	201.554821556011	2.14898917249558	0.466445340649127	4.60716183702243	4.0820229578078e-06	1.70625070727855e-05	BIRC5
gene1550:LOC106610139	238.287926970261	2.7567549271901	0.726304033630848	3.79559358001755	0.000147290622361227	0.000466711449768564	bahcc1b
gene1553:LOC106610386	185.420039070658	-3.13712139088375	0.321028893196739	-9.77208424962921	1.48367880512901e-22	4.107130865934e-21	LOC106610386
gene1554:LOC106610381	75.9290141699446	-5.49085218136204	0.420152579796667	-13.0687099053857	4.97012697175863e-39	5.40142354564124e-37	nptx2b
gene1557:LOC106610356	96.3607254259133	-4.14576485987523	0.421160904911684	-9.84366025318656	7.30053791889206e-23	2.07778549130989e-21	SLC16A6
gene1558:LOC106610342	86.7556276031685	-2.36667482499241	0.297353101832837	-7.95913952269072	1.7323980409719e-15	2.39555870481803e-14	WIPI1
gene1570:LOC106610207	29.3998657218378	-8.58724682692636	1.19085773048501	-7.21097626282274	5.555213914248e-13	5.8488210220947e-12	kif19
gene1571:LOC106610195	13.302432182816	-4.88102527417332	1.22894211502241	-3.97172919253753	7.13528065114775e-05	0.000239828797418818	dnai2b
gene1573:LOC106610147	19.6422336931205	2.3472785810848	0.614634930446432	3.81898012106127	0.000134004559912156	0.000427820237352017	ttyh2
